plot,scientificname,genotype,treatment,date,trait,method,mean,checked,author,season,method_type
MAC Field Scanner Season 4 Range 47 Column 6,Sorghum bicolor,PI569460,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_length,3D scanner to leaf length and width,59.794,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 6,Sorghum bicolor,PI569460,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,149.803,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 6,Sorghum bicolor,PI569460,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-23,leaf_length,3D scanner to leaf length and width,171.248,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 10 Column 6,Sorghum bicolor,PI179749,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_length,3D scanner to leaf length and width,79.433,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 10 Column 6,Sorghum bicolor,PI179749,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_length,3D scanner to leaf length and width,62.914,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 10 Column 6,Sorghum bicolor,PI179749,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_length,3D scanner to leaf length and width,138.615,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 10 Column 6,Sorghum bicolor,PI179749,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-17,leaf_length,3D scanner to leaf length and width,153.31,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 10 Column 6,Sorghum bicolor,PI179749,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_length,3D scanner to leaf length and width,188.439,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 11 Column 6,Sorghum bicolor,PI564163,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_length,3D scanner to leaf length and width,61.203,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 11 Column 6,Sorghum bicolor,PI564163,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_length,3D scanner to leaf length and width,62.617,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 44 Column 15,Sorghum bicolor,PI329256,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_length,3D scanner to leaf length and width,63.641,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 6,Sorghum bicolor,PI583832,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_length,3D scanner to leaf length and width,51.235,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 6,Sorghum bicolor,PI583832,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_length,3D scanner to leaf length and width,79.652,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 6,Sorghum bicolor,PI583832,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_length,3D scanner to leaf length and width,57.004,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 6,Sorghum bicolor,PI583832,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_length,3D scanner to leaf length and width,136.654,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 44 Column 15,Sorghum bicolor,PI329256,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_length,3D scanner to leaf length and width,58.69,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 44 Column 15,Sorghum bicolor,PI329256,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_length,3D scanner to leaf length and width,114.77,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 18 Column 6,Sorghum bicolor,PI217691,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_length,3D scanner to leaf length and width,75.585,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 18 Column 6,Sorghum bicolor,PI217691,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_length,3D scanner to leaf length and width,72.883,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 18 Column 6,Sorghum bicolor,PI217691,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,149.213,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 18 Column 6,Sorghum bicolor,PI217691,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_length,3D scanner to leaf length and width,128.732,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 44 Column 15,Sorghum bicolor,PI329256,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-10,leaf_length,3D scanner to leaf length and width,119.294,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 44 Column 15,Sorghum bicolor,PI329256,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_length,3D scanner to leaf length and width,204.502,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 20 Column 6,Sorghum bicolor,PI534120,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_length,3D scanner to leaf length and width,53.74,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 20 Column 6,Sorghum bicolor,PI534120,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_length,3D scanner to leaf length and width,130.537,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 20 Column 6,Sorghum bicolor,PI534120,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-17,leaf_length,3D scanner to leaf length and width,148.967,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 20 Column 6,Sorghum bicolor,PI534120,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_length,3D scanner to leaf length and width,180.317,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 22 Column 6,Sorghum bicolor,PI330184,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_length,3D scanner to leaf length and width,46.518,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 22 Column 6,Sorghum bicolor,PI330184,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_length,3D scanner to leaf length and width,57.16,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 22 Column 6,Sorghum bicolor,PI330184,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_length,3D scanner to leaf length and width,63.298,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 22 Column 6,Sorghum bicolor,PI330184,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_length,3D scanner to leaf length and width,70.859,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 10 Column 12,Sorghum bicolor,PI329501,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,145.619,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 44 Column 15,Sorghum bicolor,PI329256,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-20,leaf_length,3D scanner to leaf length and width,181.283,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 24 Column 6,Sorghum bicolor,PI329478,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,131.077,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 28 Column 6,Sorghum bicolor,PI585467,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_length,3D scanner to leaf length and width,60.527,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 28 Column 6,Sorghum bicolor,PI585467,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_length,3D scanner to leaf length and width,83.822,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 28 Column 6,Sorghum bicolor,PI585467,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-12,leaf_length,3D scanner to leaf length and width,9.315,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 28 Column 6,Sorghum bicolor,PI585467,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_length,3D scanner to leaf length and width,177.657,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 30 Column 6,Sorghum bicolor,PI297171,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_length,3D scanner to leaf length and width,59.256,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 30 Column 6,Sorghum bicolor,PI297171,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,158.728,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 40 Column 6,Sorghum bicolor,PI329841,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_length,3D scanner to leaf length and width,29.616,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 40 Column 6,Sorghum bicolor,PI329841,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_length,3D scanner to leaf length and width,95.687,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 40 Column 6,Sorghum bicolor,PI329841,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_length,3D scanner to leaf length and width,105.555,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 41 Column 6,Sorghum bicolor,PI329605,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_length,3D scanner to leaf length and width,79.899,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 41 Column 6,Sorghum bicolor,PI329605,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_length,3D scanner to leaf length and width,159.06,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 46 Column 6,Sorghum bicolor,PI542718,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_length,3D scanner to leaf length and width,67.955,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 46 Column 6,Sorghum bicolor,PI542718,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_length,3D scanner to leaf length and width,100.203,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 46 Column 6,Sorghum bicolor,PI542718,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_length,3D scanner to leaf length and width,119,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 6,Sorghum bicolor,PI563020,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_length,3D scanner to leaf length and width,43.464,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 6,Sorghum bicolor,PI563020,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_length,3D scanner to leaf length and width,50.818,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 6,Sorghum bicolor,PI563020,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_length,3D scanner to leaf length and width,110.119,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 6,Sorghum bicolor,PI563020,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-20,leaf_length,3D scanner to leaf length and width,204.973,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 51 Column 6,Sorghum bicolor,PI570106,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_length,3D scanner to leaf length and width,58.662,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 51 Column 6,Sorghum bicolor,PI570106,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_length,3D scanner to leaf length and width,59.233,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 51 Column 6,Sorghum bicolor,PI570106,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_length,3D scanner to leaf length and width,51.806,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 51 Column 6,Sorghum bicolor,PI570106,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-12,leaf_length,3D scanner to leaf length and width,84.367,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 52 Column 6,Sorghum bicolor,PI152751,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_length,3D scanner to leaf length and width,95.496,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 52 Column 6,Sorghum bicolor,PI152751,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-10,leaf_length,3D scanner to leaf length and width,123.738,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 52 Column 6,Sorghum bicolor,PI152751,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-20,leaf_length,3D scanner to leaf length and width,182.18,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 6,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_length,3D scanner to leaf length and width,41.943,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 6,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_length,3D scanner to leaf length and width,42.976,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 6,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_length,3D scanner to leaf length and width,84.052,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 6,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-16,leaf_length,3D scanner to leaf length and width,175.304,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 6,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_length,3D scanner to leaf length and width,192.827,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 24 Column 7,Sorghum bicolor,PI329326,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_length,3D scanner to leaf length and width,18.664,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 24 Column 7,Sorghum bicolor,PI329326,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_length,3D scanner to leaf length and width,65.832,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 24 Column 7,Sorghum bicolor,PI329326,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_length,3D scanner to leaf length and width,56.846,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 24 Column 7,Sorghum bicolor,PI329326,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_length,3D scanner to leaf length and width,50.015,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 7,Sorghum bicolor,PI152733,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_length,3D scanner to leaf length and width,40.656,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 7,Sorghum bicolor,PI152733,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_length,3D scanner to leaf length and width,83.892,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 7,Sorghum bicolor,PI152733,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_length,3D scanner to leaf length and width,72.683,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 7,Sorghum bicolor,PI152733,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-10,leaf_length,3D scanner to leaf length and width,94.455,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 25 Column 7,Sorghum bicolor,PI330858,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_length,3D scanner to leaf length and width,31.934,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 25 Column 7,Sorghum bicolor,PI330858,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_length,3D scanner to leaf length and width,52.385,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 25 Column 7,Sorghum bicolor,PI330858,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_length,3D scanner to leaf length and width,53.748,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 25 Column 7,Sorghum bicolor,PI330858,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_length,3D scanner to leaf length and width,119.648,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 4 Column 7,Sorghum bicolor,PI156217,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-17,leaf_length,3D scanner to leaf length and width,138.015,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 5 Column 7,Sorghum bicolor,PI329300,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_length,3D scanner to leaf length and width,36.523,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 5 Column 7,Sorghum bicolor,PI329300,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_length,3D scanner to leaf length and width,112.238,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 5 Column 7,Sorghum bicolor,PI329300,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_length,3D scanner to leaf length and width,72.743,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 6 Column 7,Sorghum bicolor,PI570038,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_length,3D scanner to leaf length and width,122.023,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 7 Column 7,Sorghum bicolor,PI155516,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_length,3D scanner to leaf length and width,41.435,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 12 Column 7,Sorghum bicolor,PI213900,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_length,3D scanner to leaf length and width,53.412,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 12 Column 7,Sorghum bicolor,PI213900,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_length,3D scanner to leaf length and width,61.169,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 12 Column 7,Sorghum bicolor,PI213900,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,185.97,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 12 Column 7,Sorghum bicolor,PI213900,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_length,3D scanner to leaf length and width,164.08,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 14 Column 7,Sorghum bicolor,PI329618,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_length,3D scanner to leaf length and width,37.11,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 7,Sorghum bicolor,PI152971,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_length,3D scanner to leaf length and width,28.414,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 7,Sorghum bicolor,PI152971,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_length,3D scanner to leaf length and width,44.718,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 7,Sorghum bicolor,PI152971,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_length,3D scanner to leaf length and width,45.353,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 7,Sorghum bicolor,PI152971,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_length,3D scanner to leaf length and width,57.98,0,Zeyu Zhang,Season 4,sensor
