plot,scientificname,genotype,treatment,date,trait,method,mean,checked,author,season,method_type
MAC Field Scanner Season 4 Range 47 Column 6,Sorghum bicolor,PI569460,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_width,3D scanner to leaf length and width,5.014,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 6,Sorghum bicolor,PI569460,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_width,3D scanner to leaf length and width,4.897,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 6,Sorghum bicolor,PI569460,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-14,leaf_width,3D scanner to leaf length and width,18.065,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 6,Sorghum bicolor,PI569460,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_width,3D scanner to leaf length and width,22.321,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 6,Sorghum bicolor,PI569460,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-23,leaf_width,3D scanner to leaf length and width,26.275,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 10 Column 6,Sorghum bicolor,PI179749,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_width,3D scanner to leaf length and width,6.026,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 10 Column 6,Sorghum bicolor,PI179749,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_width,3D scanner to leaf length and width,5.24,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 10 Column 6,Sorghum bicolor,PI179749,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,14.262,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 10 Column 6,Sorghum bicolor,PI179749,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-17,leaf_width,3D scanner to leaf length and width,16.046,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 10 Column 6,Sorghum bicolor,PI179749,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_width,3D scanner to leaf length and width,23.06,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 11 Column 6,Sorghum bicolor,PI564163,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_width,3D scanner to leaf length and width,6.727,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 11 Column 6,Sorghum bicolor,PI564163,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_width,3D scanner to leaf length and width,7.504,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 6,Sorghum bicolor,PI583832,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_width,3D scanner to leaf length and width,4.33,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 6,Sorghum bicolor,PI583832,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_width,3D scanner to leaf length and width,8.879,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 6,Sorghum bicolor,PI583832,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_width,3D scanner to leaf length and width,5.409,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 6,Sorghum bicolor,PI583832,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_width,3D scanner to leaf length and width,23.491,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 44 Column 15,Sorghum bicolor,PI329256,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_width,3D scanner to leaf length and width,7.133,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 44 Column 15,Sorghum bicolor,PI329256,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_width,3D scanner to leaf length and width,5.842,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 44 Column 15,Sorghum bicolor,PI329256,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_width,3D scanner to leaf length and width,12.569,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 18 Column 6,Sorghum bicolor,PI217691,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_width,3D scanner to leaf length and width,8.406,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 18 Column 6,Sorghum bicolor,PI217691,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_width,3D scanner to leaf length and width,7.865,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 18 Column 6,Sorghum bicolor,PI217691,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_width,3D scanner to leaf length and width,26.783,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 18 Column 6,Sorghum bicolor,PI217691,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,19.765,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 44 Column 15,Sorghum bicolor,PI329256,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-10,leaf_width,3D scanner to leaf length and width,18.234,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 20 Column 6,Sorghum bicolor,PI534120,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_width,3D scanner to leaf length and width,5.72,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 20 Column 6,Sorghum bicolor,PI534120,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,24.401,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 20 Column 6,Sorghum bicolor,PI534120,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-17,leaf_width,3D scanner to leaf length and width,27.175,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 20 Column 6,Sorghum bicolor,PI534120,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_width,3D scanner to leaf length and width,32.299,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 44 Column 15,Sorghum bicolor,PI329256,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_width,3D scanner to leaf length and width,27.471,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 22 Column 6,Sorghum bicolor,PI330184,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,5.024,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 22 Column 6,Sorghum bicolor,PI330184,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_width,3D scanner to leaf length and width,5.684,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 22 Column 6,Sorghum bicolor,PI330184,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_width,3D scanner to leaf length and width,5.537,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 22 Column 6,Sorghum bicolor,PI330184,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_width,3D scanner to leaf length and width,6.14,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 10 Column 12,Sorghum bicolor,PI329501,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_width,3D scanner to leaf length and width,21.924,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 44 Column 15,Sorghum bicolor,PI329256,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-20,leaf_width,3D scanner to leaf length and width,30.557,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 24 Column 6,Sorghum bicolor,PI329478,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_width,3D scanner to leaf length and width,23.94,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 26 Column 6,Sorghum bicolor,PI267573,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,5.331,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 28 Column 6,Sorghum bicolor,PI585467,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_width,3D scanner to leaf length and width,6.903,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 28 Column 6,Sorghum bicolor,PI585467,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_width,3D scanner to leaf length and width,9.342,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 28 Column 6,Sorghum bicolor,PI585467,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-12,leaf_width,3D scanner to leaf length and width,4.483,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 28 Column 6,Sorghum bicolor,PI585467,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_width,3D scanner to leaf length and width,32.573,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 30 Column 6,Sorghum bicolor,PI297171,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_width,3D scanner to leaf length and width,5.614,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 30 Column 6,Sorghum bicolor,PI297171,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_width,3D scanner to leaf length and width,24.511,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 40 Column 6,Sorghum bicolor,PI329841,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_width,3D scanner to leaf length and width,5.419,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 40 Column 6,Sorghum bicolor,PI329841,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_width,3D scanner to leaf length and width,9.328,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 40 Column 6,Sorghum bicolor,PI329841,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_width,3D scanner to leaf length and width,10.227,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 41 Column 6,Sorghum bicolor,PI329605,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_width,3D scanner to leaf length and width,10.936,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 41 Column 6,Sorghum bicolor,PI329605,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_width,3D scanner to leaf length and width,31.466,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 46 Column 6,Sorghum bicolor,PI542718,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_width,3D scanner to leaf length and width,7.285,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 46 Column 6,Sorghum bicolor,PI542718,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_width,3D scanner to leaf length and width,9.883,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 46 Column 6,Sorghum bicolor,PI542718,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_width,3D scanner to leaf length and width,12.738,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 6,Sorghum bicolor,PI563020,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_width,3D scanner to leaf length and width,6.92,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 6,Sorghum bicolor,PI563020,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,6.949,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 6,Sorghum bicolor,PI563020,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_width,3D scanner to leaf length and width,11.422,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 6,Sorghum bicolor,PI563020,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-20,leaf_width,3D scanner to leaf length and width,33.406,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 51 Column 6,Sorghum bicolor,PI570106,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_width,3D scanner to leaf length and width,6.559,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 51 Column 6,Sorghum bicolor,PI570106,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_width,3D scanner to leaf length and width,6.397,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 51 Column 6,Sorghum bicolor,PI570106,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_width,3D scanner to leaf length and width,4.72,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 51 Column 6,Sorghum bicolor,PI570106,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-12,leaf_width,3D scanner to leaf length and width,12.555,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 52 Column 6,Sorghum bicolor,PI152751,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_width,3D scanner to leaf length and width,9.146,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 52 Column 6,Sorghum bicolor,PI152751,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-10,leaf_width,3D scanner to leaf length and width,16.629,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 52 Column 6,Sorghum bicolor,PI152751,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-20,leaf_width,3D scanner to leaf length and width,29.813,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 6,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_width,3D scanner to leaf length and width,5.409,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 6,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,6.353,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 6,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_width,3D scanner to leaf length and width,9.347,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 6,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,24.902,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 6,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-16,leaf_width,3D scanner to leaf length and width,27.892,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 6,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_width,3D scanner to leaf length and width,35.271,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 24 Column 7,Sorghum bicolor,PI329326,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_width,3D scanner to leaf length and width,3.278,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 24 Column 7,Sorghum bicolor,PI329326,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_width,3D scanner to leaf length and width,8.759,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 24 Column 7,Sorghum bicolor,PI329326,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_width,3D scanner to leaf length and width,5.761,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 24 Column 7,Sorghum bicolor,PI329326,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_width,3D scanner to leaf length and width,6.646,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 7,Sorghum bicolor,PI152733,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_width,3D scanner to leaf length and width,4.552,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 7,Sorghum bicolor,PI152733,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_width,3D scanner to leaf length and width,10.619,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 7,Sorghum bicolor,PI152733,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_width,3D scanner to leaf length and width,7.644,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 7,Sorghum bicolor,PI152733,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-10,leaf_width,3D scanner to leaf length and width,13.77,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 25 Column 7,Sorghum bicolor,PI330858,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,4.38,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 25 Column 7,Sorghum bicolor,PI330858,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_width,3D scanner to leaf length and width,5.774,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 25 Column 7,Sorghum bicolor,PI330858,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_width,3D scanner to leaf length and width,6.411,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 25 Column 7,Sorghum bicolor,PI330858,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_width,3D scanner to leaf length and width,19.157,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 4 Column 7,Sorghum bicolor,PI156217,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-17,leaf_width,3D scanner to leaf length and width,29.351,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 5 Column 7,Sorghum bicolor,PI329300,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_width,3D scanner to leaf length and width,6.166,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 5 Column 7,Sorghum bicolor,PI329300,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_width,3D scanner to leaf length and width,10.874,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 5 Column 7,Sorghum bicolor,PI329300,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_width,3D scanner to leaf length and width,8.864,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 6 Column 7,Sorghum bicolor,PI570038,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_width,3D scanner to leaf length and width,24.686,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 7 Column 7,Sorghum bicolor,PI155516,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_width,3D scanner to leaf length and width,23.736,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 12 Column 7,Sorghum bicolor,PI213900,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_width,3D scanner to leaf length and width,6.616,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 12 Column 7,Sorghum bicolor,PI213900,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_width,3D scanner to leaf length and width,7.584,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 12 Column 7,Sorghum bicolor,PI213900,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_width,3D scanner to leaf length and width,28.391,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 12 Column 7,Sorghum bicolor,PI213900,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,21.198,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 14 Column 7,Sorghum bicolor,PI329618,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,5.034,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 7,Sorghum bicolor,PI152971,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_width,3D scanner to leaf length and width,4.702,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 7,Sorghum bicolor,PI152971,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_width,3D scanner to leaf length and width,8.954,0,Zeyu Zhang,Season 4,sensor
